CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT,BLK_PER_SHOT,DEFLECTIONS,STL,LOOSE_BALLS_RECOVERED,DREB,AVG_SPEED_DEF,HEIGHT,PLAYER_NAME,PLAYER_ID,TEAM_ABBREVIATION,CLUSTER
1.30649291872218,-1.27767860454673,2.74160447511868,-0.25628391422298,-0.210225206417969,-1.09298681267518,0.652972600003223,-0.746640878605272,1.11503083326908,Myles Turner,1626167,IND,4
0.11712437059038,0.658367638033344,-0.0618589105209131,-0.893555748547054,-0.600199988032609,-1.05669501271363,0.44086591485104,0.156212679980422,0.828535995854981,Trey Lyles,1626168,UTA,1
-0.520270033289132,-0.55077479551941,-0.078250580257425,0.603861026092616,0.805743576983922,-0.380063413116942,-0.405746947898461,1.21839333714006,-0.0309485163873261,Stanley Johnson,1626169,DET,3
-0.555208279464552,0.132437454773816,-0.832289121243458,0.748381412332206,1.16076208571412,-0.397992579004064,-0.873078616877013,1.1121752714241,-0.890433028629633,Jerian Grant,1626170,CHI,3
0.357943672037066,1.72041702673883,-0.418698363134747,-1.15154583739597,-1.56831920113189,-0.643109889775139,1.35716679470847,0.952848172850153,1.11503083326908,Bobby Portis,1626171,CHI,4
-0.539395655335083,-0.803874273952472,-0.0934618874376206,0.222884873995924,0.557669061621213,-1.55620831719721,-0.621158204622349,1.6963746328619,-0.317443353801428,Rashad Vaughn,1626173,MIL,3
0.240514397074188,1.03153193850262,0.0693532637956644,1.37632288376032,1.22535763484119,2.10055783037907,1.07168266171986,1.21839333714006,-0.0309485163873261,Rondae Hollis-Jefferson,1626178,BKN,2
-0.954029453891443,-0.716466104930049,-0.49702427796246,0.135253239202071,0.322283710584504,0.990082407608914,0.118924748296121,1.32461140285603,-1.46342270345784,Terry Rozier,1626179,BOS,3
-0.709990120672452,-0.27441419642695,-0.491427796916682,0.608997891082873,0.220975959501443,1.74177323927356,-0.561860737007843,0.899739139992172,-0.890433028629633,Norman Powell,1626181,TOR,3
0.825845108944547,-0.218542477675516,-0.24793469088802,0.051475532979914,-0.0987398784936915,-0.248993182497358,1.39500409472249,1.59015656714594,0.828535995854981,Jarell Martin,1626185,MEM,4
1.55183499950116,-1.3501009530715,0.382024377260047,0.424364016285749,-0.292761305544229,0.392698495042763,1.96643094327666,0.952848172850153,1.11503083326908,Willy Hernangomez,1626195,NYK,4
-0.320482756312684,0.415357622155179,0.249477192036989,0.453696787104512,0.224243342226531,0.0244197725962434,-0.897199855455311,0.209321712838403,-0.317443353801428,Josh Richardson,1626196,MIA,3
0.367899358037554,0.120296414739592,0.4115761051392,2.13293832693115,2.35742125233804,1.3923386880199,0.564948325665067,0.527975909986296,0.542041158440879,Larry Nance Jr.,1626204,LAL,2
-0.336786835840514,0.860915160659227,-0.361273135414857,1.33474471406527,-0.262459590830042,-0.267642527853393,-0.0876624131692906,0.952848172850153,0.255546321026776,Mario Hezonja,1626209,ORL,2
1.98087300325266,-1.48969221551303,1.5212585112314,0.0828116872475915,0.905909513375658,1.39044171823631,2.69465011347968,-0.481095714315363,0.255546321026776,Alan Williams,1626210,PHX,4
1.25003070338948,-1.51651842751284,-0.0498693819029363,-1.18242651621985,-0.479825606642494,0.326785387094662,0.719355237465884,0.474866877128315,0.542041158440879,Cristiano Felicio,1626245,CHI,4
3.00396965301459,-2.44568086132471,3.78141640606177,0.432221243884843,0.0885554724190951,0.758158925727436,1.81348463287747,1.00595720570813,1.97451534551139,Salah Mejri,1626257,DAL,4
-0.34729077236566,-0.563998984533406,-0.631143760357617,0.986241608854383,0.684182974566767,1.3821908205368,-0.722598972566642,0.899739139992172,-1.17692786604374,Marcelo Huertas,1626273,LAL,3
-1.03622731605352,-0.983193643993535,-1.21546294919879,0.39562158444348,-0.136994647879473,0.340636322704499,-0.879685353178789,-0.481095714315363,-1.17692786604374,Malcolm Delaney,1627098,ATL,3
1.58065462454874,2.19086407086195,1.30208018564564,-1.18040456701114,-1.31682031322191,-0.0563139033837762,-0.0512215947020255,-0.215550550025454,1.68802050809729,Dragan Bender,1627733,PHX,4
0.757345002563451,0.804211912549807,0.00194368422302729,-0.841065711880981,-0.553651274046777,0.358490155961842,0.177034454616227,-0.852858944321237,1.11503083326908,Domantas Sabonis,1627734,OKC,4
-0.260938317048888,0.600000914113791,-0.23679362555481,0.0996197304361403,0.81382147508003,1.38701493411111,-0.871267092407171,1.74948366571989,-0.890433028629633,Wade Baldwin IV,1627735,MEM,3
0.317515276897903,0.671409235929907,1.33582927376643,0.565548574706952,0.588402394247137,-0.842399092700508,0.149407317374375,0.368648811412351,0.828535995854981,Marquese Chriss,1627737,PHX,2
-0.170393848329515,0.126028178059321,0.678233512097251,3.08831081477235,2.42607490096788,1.21047507900228,-0.4621396189065,1.80259269857787,-0.890433028629633,Kris Dunn,1627739,MIN,3
-0.469769294942706,0.706458530276918,-0.193875047322215,-0.999163756452172,-1.19237622681662,-0.512146771705094,-0.419156969790236,0.209321712838403,0.542041158440879,Brandon Ingram,1627742,LAL,1
0.938909242719748,0.482034366473567,-0.170411227371184,-0.321985432244958,-0.637475684044932,2.98703924497143,1.12465770556911,0.156212679980422,1.11503083326908,Skal Labissiere,1627746,SAC,4
-0.343957128054705,0.641904089337345,-0.349861336279645,-0.428558716510528,-0.19831210120118,0.430810994410011,-0.662421723503615,1.21839333714006,-0.890433028629633,Jamal Murray,1627750,DEN,3
2.09596807462786,-1.64664557527315,1.15598730564727,0.0291742553076622,-0.446330627912774,0.221908331543163,-0.150780084298285,2.06813786286778,1.40152567068319,Jakob Poeltl,1627751,TOR,4
-0.0457106106396804,0.867314273298534,0.570767230822723,1.06932161559794,1.08882122330839,0.849392945176806,0.0896172442390238,-0.268659582883435,0.255546321026776,Taurean Prince,1627752,ATL,2
-1.24526687278677,-1.53706102228748,-0.888348621616373,1.15228870098402,1.21653646218598,0.523888869677346,-1.14944804666931,1.16528430428208,-2.60940205311425,Tyler Ulis,1627755,PHX,3
-0.729075530716669,-0.111397905774826,-0.86629073734084,-0.343501408171065,-0.224372018862906,-0.203012899981617,0.0752132720745985,0.687303008560243,-0.317443353801428,Denzel Valentine,1627756,CHI,3
-0.511057256211074,-0.838479766416537,-0.463128709883618,1.64793712062838,1.23548775569685,1.00938332351409,-0.728156659289652,1.43082946857199,-0.890433028629633,Ron Baker,1627758,NYK,3
-0.387259365118051,0.6832309564722,-0.48910251340875,-0.194651118577004,-0.661599526298522,-0.473247893714482,-0.0586341651726076,1.43082946857199,-0.0309485163873261,Jaylen Brown,1627759,BOS,1
-0.62144662045547,0.438218220207199,-0.748704332769735,0.217555855894529,0.917249053344534,0.343371664705436,-0.972254454644815,-0.587313780031327,-0.603938191215531,Malcolm Brogdon,1627763,MIL,3
-0.362057331686691,-0.341407003015087,-0.4205419513185,0.618456245668107,-0.328788967861247,0.320912087867814,-1.11757280382712,0.581084942844279,-0.0309485163873261,Patrick McCaw,1627775,GSW,3
1.44978969545305,1.36066340476233,2.0369686658002,0.97488687109062,0.166526746062977,-0.446224394341195,0.0062258264449818,1.90881076429383,0.542041158440879,Pascal Siakam,1627783,TOR,2
-0.217535862390286,0.327389144356971,0.078788728593049,0.274203666614195,-0.376214472438559,-0.216704806330749,-0.789217110753127,0.581084942844279,-0.890433028629633,Isaiah Whitehead,1627785,BKN,3
-0.318511979103141,1.19835451049117,-0.479097747792607,-0.331332064357437,-0.600199988032609,0.576435985556307,-0.628151778315965,1.6963746328619,-0.317443353801428,Timothe Luwawu-Cabarrot,1627789,PHI,3
-0.966275953606282,-0.0437593887228581,-0.713295852554628,0.805189202001592,0.717361868402979,2.95015259159785,-1.12325369817096,1.00595720570813,-2.03641237828604,Yogi Ferrell,1627812,DAL,3
0.404064564805393,0.953702293929184,-0.369570548285752,-0.461974087643889,0.576039737890092,1.34890806402712,0.623322318120897,0.899739139992172,0.542041158440879,Juan Hernangomez,1627823,DEN,2
2.33808101544882,-0.648422207198747,1.88958941287308,-1.15659611507862,-0.521455080206576,-0.434063819623216,0.992746298948506,-0.799749911463256,1.68802050809729,Ivica Zubac,1627826,LAL,4
0.149267653502938,1.33222839723843,-0.230145571707287,-0.244018551306692,-0.0725959154963731,-0.682917657696161,-0.661995052019242,1.37772043571401,0.255546321026776,Dorian Finney-Smith,1627827,DAL,1
0.0279931440719697,1.16233769008298,0.0303122129831093,-1.28621990893345,-1.31682031322191,-1.39290476127521,-0.285952992937109,0.421757844270332,0.255546321026776,Paul Zipser,1627835,CHI,1
-0.789544645881892,-0.585100808723479,-0.397527612919876,-0.439697173554982,-0.328788967861247,0.0694280937000875,-0.996853799020503,0.793521074276205,0.542041158440879,Mindaugas Kuzminskas,1627851,NYK,3
-0.432724124541585,-0.147822736105484,0.208983745165881,-0.934383897041776,-1.06610735933664,-1.43528447140348,-1.00364424304088,2.06813786286778,-0.0309485163873261,Derrick Jones, Jr.,1627884,PHX,3
-0.417925935883241,0.372494000807645,0.143934348913322,0.039256479356521,0.122425346943134,-0.689435888700773,-0.577514098113317,-1.38394927290106,-0.317443353801428,Vince Carter,1713,MEM,3
0.49157947626531,-0.891375183737785,0.185945659856074,-0.553712228319979,-0.770668669181217,-1.32842697351265,1.61441854849379,-2.60545702863465,1.40152567068319,Dirk Nowitzki,1717,DAL,4
0.392774822199328,0.974966011970217,-0.164199917735225,-1.42315741024468,-1.23545302595691,-0.901990472006623,0.536987673816477,-1.49016733861702,-0.0309485163873261,Paul Pierce,1718,LAC,1
-0.804646984706562,1.40217343806731,-0.202238409428536,0.0518321566647746,0.111044340718658,-0.368640799366276,-1.30059839175973,0.527975909986296,-1.46342270345784,Jason Terry,1891,MIL,3
-1.11086279746121,-1.23798243908921,-0.531583049906979,2.36952948457599,2.92215287816414,1.75139631275736,-0.632749703877973,-0.693531845747291,-0.317443353801428,Manu Ginobili,1938,SAS,3
0.809670981257129,0.0496381862133496,1.24145102253972,-1.03329543311915,-1.10595996512664,-0.728982473149485,0.259654379058097,-0.109332484309489,1.11503083326908,LaMarcus Aldridge,200746,SAS,4
-0.774362137985454,-0.948433938104942,-0.903756852044432,-0.768900459535498,-0.394657724218624,-0.414911450622942,-0.379845552231141,-0.0562234514515061,-0.890433028629633,Randy Foye,200751,BKN,3
-0.305491106159779,0.698821058733873,0.434316321741021,0.913987851510294,1.16728926455173,0.981863611000943,0.28462486738817,0.315539778554367,0.255546321026776,Rudy Gay,200752,SAC,2
-0.911985987494201,-1.50643723956387,-1.0053823111499,-0.608551442579943,-0.536906208692535,-1.0551155823478,-1.18692201935432,0.740412041418224,-0.890433028629633,JJ Redick,200755,LAC,3
-0.242429770575579,0.535103611951468,-0.062832228613105,2.24286473788085,2.68337145799503,0.522552407515812,-0.0474151395955109,0.474866877128315,-0.0309485163873261,Thabo Sefolosha,200757,ATL,2
-1.22285415724956,-0.556217795055606,-0.776353809875486,1.80927367565946,1.85225336018116,1.4982575531008,0.269344419305587,-0.00311441859352517,-1.74991754087194,Rajon Rondo,200765,CHI,3
-1.03458025485881,-0.575812593385907,-0.739043390405767,1.59430884339607,0.527504864784657,0.302283643855391,-0.614576950466225,-1.43705830575904,-2.03641237828604,Kyle Lowry,200768,TOR,3
-1.18808257549196,-1.23822563694082,-0.94022522837382,-0.256536985294842,0.0354091334331293,0.473907582077478,-0.853939820235991,0.421757844270332,-1.17692786604374,Sergio Rodriguez,200771,PHI,3
0.664598418248885,1.10293137001773,0.308514485070598,1.27258745027874,0.622154983890564,0.47455577931926,0.728967750634171,-0.481095714315363,0.255546321026776,Paul Millsap,200794,ATL,2
-1.20335480691771,-0.795644458653746,-1.21546294919879,-1.81102604420733,-1.52771848380113,-0.0786805665421918,-0.774362718412797,-1.54327637147501,-2.03641237828604,J.J. Barea,200826,DAL,3
-0.0897632279194199,0.288727838827822,1.43324795027696,0.234875631199737,0.152876313002073,-0.129663401682697,1.56842505312005,-1.8619305686229,0.542041158440879,Kevin Durant,201142,GSW,2
0.985412574941993,1.21110630844675,1.13266084099523,-0.819848587127721,-0.817315577511795,0.861913149395302,0.512133761062174,-0.959077010037201,0.828535995854981,Al Horford,201143,BOS,4
-0.767183907105304,0.707856043384852,-0.641706656096966,0.512640903745798,0.671592769316419,2.07082154728491,-0.808230354010168,-0.746640878605272,-1.74991754087194,Mike Conley,201144,MEM,3
-0.113102606362509,1.03969440986371,-0.67809908271328,-0.724075904971187,-0.754877485548031,-0.75313413722352,-0.464935684091359,-0.959077010037201,0.542041158440879,Jeff Green,201145,ORL,1
1.13925853885198,-1.52952507575518,0.885774443780032,-0.455018852023371,0.0601645481857078,-0.997577148522863,1.72997548602302,0.474866877128315,1.11503083326908,Joakim Noah,201149,NYK,4
1.0784345231867,-1.53929539996552,1.09030769675399,-1.32625814641757,-0.933624372521218,-1.36867519727257,0.911811547246234,-0.640422812889308,1.68802050809729,Spencer Hawes,201150,MIL,4
0.0456594659670823,1.32706004446782,-0.440987551362904,1.4551356934259,1.93219438989431,1.05586918710218,0.0896172442390242,0.474866877128315,0.255546321026776,Thaddeus Young,201152,IND,2
-0.825368335439557,-0.489288168015404,-1.21546294919879,-1.17863112552641,-0.752704092574647,0.227249520207581,-0.462722783339841,-1.27773120718509,-0.603938191215531,Rodney Stuckey,201155,IND,3
-0.849552957608037,-0.00530848485645333,-0.752502182216829,0.0121629351943372,-0.681275826206131,-1.47572581641153,-1.14367421027179,-0.534204747173346,-0.0309485163873261,Nick Young,201156,LAL,3
-0.940987445395477,1.1562376493464,-0.965028115753034,-0.489959460968078,-0.521455080206576,-1.17856122735726,-0.818793266930747,0.0499946142644581,-0.603938191215531,Marco Belinelli,201158,CHA,3
1.56665335342579,0.833582516750247,1.8379475905483,-0.959286990442457,-0.897077341675585,-0.98911717830246,0.736504601030329,0.740412041418224,1.40152567068319,Jason Smith,201160,WAS,4
0.245240045817407,0.27019597336757,-0.368758340516094,0.305954862047082,0.150452404327708,-1.0379632637955,0.0422322143149329,-1.64949443719097,-0.0309485163873261,Jared Dudley,201162,PHX,1
-0.404250400677217,1.27845726037403,-0.470902818890304,-0.746220325317025,-0.732288220514988,-1.05765286080646,0.359482632403488,-1.06529507575316,0.255546321026776,Wilson Chandler,201163,DEN,1
-0.524099057240363,0.613482805272674,-0.748168567599362,-0.331530379589955,-0.118008947517641,-0.454031183049034,-1.3938851926067,-0.109332484309489,-2.03641237828604,Aaron Brooks,201166,IND,3
-0.84926483585833,0.210374259622081,-0.975473050151176,-1.77239850695487,-1.35420528304636,-2.14181855772065,-1.14367421027179,-0.374877648599399,-0.603938191215531,Arron Afflalo,201167,SAC,3
0.230909589565899,-0.222719311425256,-0.496338981013134,-0.0702609508898114,-0.181440940634051,-0.719427286849161,-0.0862277801035589,-1.27773120718509,0.828535995854981,Josh McRoberts,201177,MIA,1
0.758466685350174,-1.7458481475318,1.21424472146621,-0.642126523319399,-0.426732944705696,-0.747712652566643,0.332104984328832,-2.65856606149263,1.68802050809729,Marc Gasol,201188,MEM,4
-0.953261007249701,-0.321261648409861,-0.860320523654944,-0.408344479652076,-0.010423312133924,0.519615490667006,-1.13098602658341,-0.640422812889308,-1.17692786604374,Ramon Sessions,201196,CHA,3
0.101296446641699,-0.229978010354925,-0.373822977488478,-0.662466314444053,-0.789003568200291,-0.689435888700773,-0.266186138348892,0.103103647122439,0.255546321026776,Anthony Tolliver,201229,SAC,1
-0.0387967195670663,0.976420087620647,0.661505114985994,-0.166125801755842,-0.574591887926582,0.0224026313760416,0.476065277918735,0.687303008560243,0.828535995854981,Michael Beasley,201563,MIL,2
-0.957694303351491,-0.557729739371214,-0.695309373496803,-0.907889363352767,-0.823108650186303,1.03873768352811,-0.916622091210569,-0.374877648599399,-1.17692786604374,Derrick Rose,201565,NYK,3
-1.28677301406709,-1.88545095598345,-0.551134910737566,0.959382909267937,1.56925626216012,1.40391184373133,2.1571476349183,-1.80882153576491,-1.17692786604374,Russell Westbrook,201566,OKC,2
-0.235122806260789,-0.692611256837595,-0.477623028854756,-0.524077253287241,-0.178201553809495,1.03520210345675,2.40462735570734,-0.109332484309489,0.828535995854981,Kevin Love,201567,CLE,4
-0.638660073905354,0.890985064959676,-0.712675663476397,-1.28621990893345,-1.15768606113727,-0.484726902297824,-0.0898587983053224,-1.75571250290693,0.828535995854981,Danilo Gallinari,201568,DEN,1
-0.979471894437191,-0.355084638510215,-0.301626415098463,-0.967072671881602,-0.738615474457791,-0.628958861164415,-1.19015947231212,-1.27773120718509,-0.890433028629633,Eric Gordon,201569,HOU,3
-1.10966762965844,0.205624097970773,-1.21546294919879,-1.07566349251952,-0.930635472649466,0.156660274418165,-1.27444623139307,-1.17151314146913,-2.03641237828604,D.J. Augustin,201571,ORL,3
1.83536998128196,-0.518480820564217,2.00711886735932,-1.14058930276241,-1.22304106688259,0.0162896678137991,-0.159595887717681,-1.01218604289518,1.40152567068319,Brook Lopez,201572,BKN,4
-0.548561231589816,-0.0019812027479487,0.1848289547995,-0.989936951550988,-0.673451065080082,-1.5642431242267,-0.959795871963589,2.22746496144172,-0.317443353801428,Brandon Rush,201575,MIN,3
2.83784181068348,-0.619673771662826,1.93043813869401,-1.91358061940522,-2.07981960839366,-1.13489086769388,-0.36146800503836,-0.587313780031327,1.40152567068319,Robin Lopez,201577,CHI,4
1.21210119377881,-0.470966814819953,0.819318507909195,-1.0125827826885,-1.03488525416358,-1.47845322072081,1.51056451100732,-1.17151314146913,0.828535995854981,Marreese Speights,201578,LAC,4
1.46117836435175,-1.34681347768791,1.30449041140095,0.476339290093618,0.480387068266241,0.314181372695442,1.56996708420334,-0.746640878605272,1.97451534551139,Alexis Ajinca,201582,NOP,4
0.0406737855227541,-0.613369290185652,-0.822957294311187,-1.48506753133779,-1.53034118114548,-1.13341928780014,-0.599453316754434,-1.64949443719097,0.828535995854981,Ryan Anderson,201583,HOU,1
-0.940124629617679,-0.139292953533138,-0.680331153035188,0.0341715315753572,0.276917204729417,0.198814786351599,-0.957488906148781,0.740412041418224,-0.603938191215531,Courtney Lee,201584,NYK,3
1.80848549150193,-1.38015184984711,1.00396700153794,-0.389963962851497,-0.521455080206576,-1.37367089283239,1.10365688461458,1.1121752714241,1.40152567068319,Kosta Koufos,201585,SAC,4
-0.65726419642799,-0.0131481084545731,-0.546536663354004,-0.111453663918432,0.0946530372933208,-0.948483311264522,0.503510975004559,0.581084942844279,0.255546321026776,Nicolas Batum,201587,CHA,1
-0.550999427947742,1.32706004446782,-0.825364381500992,0.135012402260558,0.023197198923487,-0.588097766050949,-0.781823071708722,-0.640422812889308,-1.17692786604374,George Hill,201588,UTA,3
0.679222577076304,-0.398949851009805,0.737762458373239,0.659952458186658,-0.421780153306956,1.22658320411891,-0.0097984067781875,-1.33084024004308,0.542041158440879,Darrell Arthur,201589,DEN,2
0.754292457613853,-1.17421596239517,1.93737071710504,-1.18340878807518,-1.05064404541812,-1.30117289659574,3.20850888261811,-1.49016733861702,1.11503083326908,DeAndre Jordan,201599,LAC,4
1.09122102279984,-2.15385274839272,-0.0639689495869818,-0.744933736792411,-1.58282875235747,-2.01982355015488,1.76343267626919,-0.587313780031327,1.40152567068319,Omer Asik,201600,NOP,4
0.254738136784066,0.134711255825522,-0.130134062903341,1.11097856443376,1.26104328785545,0.189073509107157,-1.15488595076734,0.527975909986296,0.255546321026776,Luc Mbah a Moute,201601,LAC,2
-0.810065004754929,-0.48109413164567,-0.860685724580558,-0.114354480480421,0.421524985152936,0.0268885125970886,-0.856315256111311,-0.0562234514515061,-1.17692786604374,Goran Dragic,201609,MIA,3
-0.371961916679575,0.11611033414092,-0.526298168210306,-0.43473223082549,-0.144510980867295,1.19729570390686,0.833048065628729,-1.59638540433299,0.828535995854981,Blake Griffin,201933,LAC,4
-0.680432895362015,0.187613655136202,-0.446596936149587,0.702528709113228,0.881211063306463,0.193677263421311,0.90918352892612,-2.97722025864052,-0.603938191215531,James Harden,201935,HOU,2
-1.14111872462369,-0.466525989184849,-1.03290381679995,2.32698688841368,1.81656445947369,1.14948028816433,-0.714194665814772,0.474866877128315,-0.890433028629633,Ricky Rubio,201937,MIN,3
-1.03948470319339,-0.328675547947317,-0.878857992194018,1.66334326381437,1.98231957609282,2.34429475139044,-0.48550971597398,-0.427986681457382,-1.17692786604374,Stephen Curry,201939,GSW,3
-1.31701456930556,-0.979593796292614,-0.882308125859997,-0.401544036185812,0.000183722340526858,0.569326324360255,-0.296003464072808,-1.49016733861702,-0.0309485163873261,DeMar DeRozan,201942,TOR,3
-0.826470165733232,0.8448320575591,-0.68510656346981,-0.574371245092466,-0.436574205536956,0.183739000139963,-0.755415789407275,0.474866877128315,-0.603938191215531,Gerald Henderson,201945,PHI,3
0.356969789111264,2.04930421369368,1.34577765256258,0.7183711038401,0.539503262782841,0.152009578773752,0.127313885145179,-0.693531845747291,0.542041158440879,James Johnson,201949,MIA,2
-0.762813848498113,1.01408757113661,-0.0195319681776014,1.59604934415276,1.5123522219226,1.22098672560407,-0.676273722812002,-1.01218604289518,-0.890433028629633,Jrue Holiday,201950,NOP,3
-1.02905348389516,-1.13119647333365,-0.96835711293207,0.681098928086113,1.13428784834882,1.44823100572368,-1.09680913500038,-0.109332484309489,-2.32290721570014,Ty Lawson,201951,SAC,3
-0.907579608066224,-0.093899514862723,-0.487511469092536,0.733062400611654,0.517573883056929,0.280416716499267,-0.425202880874721,-1.75571250290693,-1.46342270345784,Jeff Teague,201952,IND,3
-1.09827818358973,-0.740577456765432,-1.01038372716213,0.200067952935819,0.166526746062977,0.0401985943779611,-1.33637600003911,0.0499946142644581,-2.03641237828604,Darren Collison,201954,SAC,3
-0.337154561837836,1.4039378466418,-0.279972197672013,1.28942170922093,0.930950997473592,0.123725774259028,-0.428925753680296,0.63419397570226,0.255546321026776,DeMarre Carroll,201960,TOR,2
-0.810847903667289,0.780780818289717,-0.95552011825812,-0.80261756113976,-0.899560794643975,0.433491010876783,-1.12555422563251,0.156212679980422,-0.890433028629633,Wayne Ellington,201961,MIA,3
-0.932740569352178,-0.585100808723478,-0.387976333382247,1.29722295116975,1.55088042087366,1.75058837178475,-0.281372868093497,2.22746496144172,-1.46342270345784,Toney Douglas,201962,MEM,3
0.179301377039963,0.98361393557542,-0.283206966122872,-0.598420186438445,-0.625198371469445,-0.985407548503434,-0.121641014172551,1.00595720570813,0.255546321026776,Dante Cunningham,201967,NOP,1
