CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT,DEFLECTIONS,BLK,PLAYER_NAME,CLUSTER
-0.30590575885589,0.153194719644575,-0.892782514443684,-0.551055442186944,JJ Redick,5
-0.680733135111754,-0.464616310978788,0.311501132514902,0.122962784620227,Thabo Sefolosha,5
-0.462387090690862,0.508647641373085,2.00844627141109,-0.551055442186944,Kyle Lowry,3
-0.880883675830904,-0.337668838932891,0.202020800973212,-0.382550885485151,Jordan Farmar,5
2.15776544235983,2.83601796221452,0.85890279022335,2.9875402485507,Paul Millsap,1
-1.24479374986572,0.297068521296591,-1.16648334329791,-0.888064555590529,Jose Juan Barea,4
-0.000221296666642742,2.31976490922787,0.136332602048198,0.796981011427398,Kevin Durant,2
2.74002156081554,1.22801664963317,1.29682411639011,3.1560448052525,Al Horford,1
0.483779101799666,0.864100563101595,0.202020800973212,-0.382550885485151,Jeff Green,5
-1.33577126837443,-0.803142903101179,-0.564341519818615,-0.551055442186944,Corey Brewer,4
-0.0256950018490802,-1.48019608734596,-1.44018417215213,-0.214046328783358,Spencer Hawes,5
-1.02280860470448,-0.490005805387967,-0.0278878952643359,-0.719559998888736,Rodney Stuckey,4
-0.134868024059526,-0.972406199162374,-0.235900525193546,-0.0455417720815655,Josh McRoberts,5
-1.04464320914657,-0.295353014917592,-1.00226284598537,-0.888064555590529,Michael Beasley,4
-0.891800978051948,-0.642342771843043,2.27119906711115,-0.719559998888736,Russell Westbrook,3
0.265433057378775,1.05875335357197,-0.673821851360305,-0.214046328783358,Kevin Love,5
1.93941939793894,-0.00760541161356036,0.278657033052395,-0.214046328783358,Courtney Lee,2
2.44525440084734,0.110878895629276,-0.41106905566025,1.30249468153278,Serge Ibaka,2
-0.316823061076935,-0.803142903101179,-0.126420193651857,-0.888064555590529,Nicolas Batum,5
-0.193093635905097,1.32111146246682,-0.19210839257687,-0.719559998888736,George Hill,5
1.5136446113182,-0.828532397510358,0.749422458681661,3.66155847535787,DeAndre Jordan,1
-0.244041046269971,0.0431735772047983,-0.564341519818615,-0.888064555590529,Luc Mbah a Moute,5
0.352771475147131,-0.726974419873641,-0.422017088814419,-0.551055442186944,Goran Dragic,5
0.0288915092561428,1.35496412167906,-1.16648334329791,-0.0455417720815655,Blake Griffin,5
0.265433057378775,1.39727994569436,0.749422458681661,-0.551055442186944,James Harden,3
-0.30590575885589,0.440942322948607,0.749422458681661,-0.382550885485151,Stephen Curry,5
-0.626146624006531,0.635595113418982,0.420981464056592,-0.551055442186944,DeMar DeRozan,5
-0.60795112030479,-0.430763651766549,-0.838042348672839,-0.382550885485151,Gerald Henderson,5
-1.4922526002094,-0.608490112630804,-0.498653320893601,-0.888064555590529,Ty Lawson,4
-1.29938026097095,-0.210721366886995,-0.235900525193546,-0.551055442186944,Jeff Teague,4
0.265433057378775,0.127805225235396,-0.0169398621101669,-0.214046328783358,DeMarre Carroll,5
0.239959352196338,-0.126089718856397,0.388137364594085,0.29146734132202,Jonas Jerebko,5
0.338215072185739,0.0431735772047983,-0.345380856735236,-0.214046328783358,Patrick Beverley,5
1.57550932390412,0.0431735772047983,2.82954875797376,0.459971898023813,Danny Green,2
-0.935470186936127,-1.22630114325417,-0.235900525193546,-0.888064555590529,Patty Mills,4
0.920471190641449,2.41285972206153,1.62526511101518,-0.888064555590529,Wesley Matthews,3
-0.244041046269971,1.14338500160257,-0.345380856735236,0.796981011427398,Evan Turner,2
-0.789906157322199,-0.972406199162374,-0.531497420356108,0.29146734132202,Wesley Johnson,5
1.41174979058845,1.49037475852802,0.65089016029414,0.628476454725605,Al-Farouq Aminu,2
0.534726512164541,2.04894363552996,2.62153612804455,0.29146734132202,Paul George,3
-0.0620860092525619,-1.67484887781633,0.388137364594085,-0.0455417720815655,Cole Aldrich,5
0.352771475147131,-0.0499212356288594,-1.04605497860205,0.122962784620227,Ed Davis,5
0.374606079589221,0.847174233495476,-0.454861188276925,-0.0455417720815655,Patrick Patterson,5
0.119869027764847,-0.126089718856397,1.84422577409856,0.796981011427398,Avery Bradley,2
3.4314507014817,-1.39556443931536,0.639942127139971,3.83006303205967,Hassan Whiteside,1
-0.971861194339609,-0.972406199162374,-0.0716800278810118,-0.888064555590529,Lance Stephenson,4
-0.193093635905097,-0.244574026099234,-0.19210839257687,-0.888064555590529,Jeremy Lin,5
-0.10575521813674,0.881026892707715,1.31872018269845,0.122962784620227,Kyrie Irving,3
0.563839318087326,-0.972406199162374,-1.01321087913954,0.122962784620227,Enes Kanter,5
1.16065183950443,0.804858409480177,-0.816146282364501,0.628476454725605,Tristan Thompson,2
2.15048724087914,-1.18398531923887,-0.432965121968587,1.13399012483098,Jonas Valanciunas,2
1.39355428688671,-0.676195431055282,-1.11174317752706,1.47099923823457,Bismack Biyombo,2
-0.0875597144349993,1.32111146246682,0.278657033052395,0.122962784620227,Kemba Walker,5
0.349132374406783,0.897953222313835,-0.0278878952643359,-0.214046328783358,Klay Thompson,5
0.119869027764847,0.720226761449579,-0.345380856735236,-0.888064555590529,Marcus Morris,5
0.629343131413594,0.0431735772047983,2.17266676872363,1.47099923823457,Kawhi Leonard,2
-1.12834252617458,-0.0837738948410985,-0.608133652435291,-0.719559998888736,Iman Shumpert,4
0.574756620308371,2.20128060198504,0.202020800973212,0.459971898023813,Tobias Harris,2
0.0470870129578836,1.05875335357197,-0.783302182901994,-0.214046328783358,Donatas Motiejunas,5
0.119869027764847,2.62443884213803,-0.0716800278810118,-0.0455417720815655,Reggie Jackson,2
-0.171259031463007,0.0431735772047983,-0.61908168558946,-0.719559998888736,Cory Joseph,5
-0.789906157322199,0.153194719644575,0.202020800973212,0.459971898023813,Isaiah Thomas,5
-0.76807155288011,0.440942322948607,-0.465809221431094,-0.551055442186944,Dion Waiters,5
-0.043890505550821,0.254752697281292,2.0412903708736,-0.382550885485151,Damian Lillard,3
-0.789906157322199,-1.09935367120827,-0.126420193651857,-0.382550885485151,Terrence Ross,5
0.75671165732578,0.720226761449579,0.475721629827436,1.63950379493636,Andre Drummond,2
0.545643814385585,0.474794982160846,-0.389172989351912,-0.551055442186944,Harrison Barnes,5
-0.971861194339609,0.153194719644575,0.01590423735234,-0.888064555590529,Austin Rivers,5
0.119869027764847,0.178584214053754,1.74569347571104,-0.382550885485151,Maurice Harkless,3
-0.244041046269971,-1.25169063766335,-1.44018417215213,0.29146734132202,Tyler Zeller,5
-0.425996083287381,-0.40537415735737,-1.25406760853126,-0.888064555590529,Jared Sullinger,4
0.181733740350767,2.13357528356056,2.20551086818613,-0.0455417720815655,Jae Crowder,3
2.63448763934544,2.22667009639422,1.13260361907757,2.14501746504174,Draymond Green,1
-0.280432053673453,0.127805225235396,-0.892782514443684,-0.382550885485151,Mike Scott,5
0.0106960055544019,0.889490057510775,1.4063044479318,0.122962784620227,Kent Bazemore,3
-0.60795112030479,-1.81872267946835,-0.345380856735236,1.30249468153278,JaMychal Green,2
-0.244041046269971,-0.972406199162374,-1.44018417215213,-0.888064555590529,Aron Baynes,5
-0.309544859596239,0.720226761449579,0.147280635202367,-0.719559998888736,Allen Crabbe,5
0.563839318087326,0.483258146963906,0.869850823377519,0.965485568129191,Andre Roberson,2
1.2115992498693,1.56654324175556,-0.542445453510277,-0.0455417720815655,CJ McCollum,2
0.119869027764847,-1.21783797845111,-0.498653320893601,-0.214046328783358,Cody Zeller,5
-1.00825220174309,-0.633879607039983,-1.00226284598537,-0.719559998888736,Dennis Schroder,4
-0.60795112030479,1.56654324175556,1.84422577409856,-0.382550885485151,Kentavious Caldwell-Pope,3
1.37535878318497,-0.354595168539011,0.453825563519098,0.796981011427398,Mason Plumlee,2
-0.789906157322199,-0.549247959009386,-0.892782514443684,-0.888064555590529,Reggie Bullock,4
1.85935918165128,0.246289532478232,-0.586237586126953,0.459971898023813,Steven Adams,2
-1.0992297202518,-0.803142903101179,-1.16648334329791,-0.719559998888736,Matthew Dellavedova,4
-0.0875597144349993,-0.244574026099234,-0.816146282364501,-0.888064555590529,Solomon Hill,5
-1.51772630539184,-0.972406199162374,-0.892782514443684,-0.888064555590529,PJ Hairston,4
-1.0919515187711,-0.549247959009386,0.935539022302533,-0.888064555590529,Jamal Crawford,3
-0.72804144473628,0.720226761449579,0.388137364594085,0.459971898023813,Marcus Smart,2
-0.60795112030479,-1.05703784719297,0.202020800973212,-0.382550885485151,Kyle Anderson,5
-0.153063527761267,-0.126089718856397,-0.61908168558946,-0.888064555590529,Dwight Powell,5
-0.753515149918717,-0.803142903101179,-1.00226284598537,-0.888064555590529,Tyler Johnson,4
-1.06283871284831,1.35496412167906,0.749422458681661,0.459971898023813,Xavier Munford,2
-0.502417198834692,0.601742454206743,-0.892782514443684,-0.551055442186944,Joe Johnson,5
-0.695289538073146,-0.168405542871696,-0.816146282364501,-0.888064555590529,Richard Jefferson,4
0.93866669434319,-1.60714355939186,-0.61908168558946,-0.888064555590529,Zach Randolph,5
-0.826297164725681,-0.633879607039983,0.0925404694315226,-0.551055442186944,Tony Parker,5
-0.153063527761267,-1.39556443931536,-0.345380856735236,0.459971898023813,Chris Andersen,5
-0.244041046269971,0.508647641373085,0.202020800973212,-0.382550885485151,Matt Barnes,5
-0.673454933631057,-0.972406199162374,-0.947522680214529,-0.888064555590529,Luis Scola,4
-0.20765003886649,0.153194719644575,1.84422577409856,1.30249468153278,LeBron James,2
-0.451469788469818,-0.549247959009386,0.826058690760843,0.628476454725605,Dwyane Wade,2
0.0470870129578836,-1.05703784719297,-0.126420193651857,0.29146734132202,David West,5
-0.364131370701461,-1.06550101199603,-1.07889907806456,-0.214046328783358,Boris Diaw,5
-1.36852317503756,-1.22630114325417,-0.673821851360305,-0.888064555590529,Leandro Barbosa,4
-1.15381623135702,-0.126089718856397,-1.16648334329791,-0.888064555590529,Steve Blake,4
1.28438126467627,-1.31093279128476,-0.126420193651857,-0.551055442186944,Zaza Pachulia,5
-0.571560112901308,0.889490057510775,-0.235900525193546,-0.214046328783358,Kyle Korver,5
1.28438126467627,-0.126089718856397,0.311501132514902,1.47099923823457,Dwight Howard,2
-0.469665292171559,0.263215862084352,-0.432965121968587,-0.551055442186944,Shaun Livingston,5
-0.971861194339609,0.0431735772047983,-0.345380856735236,-0.888064555590529,Devin Harris,4
0.847689175834485,0.297068521296591,-0.268744624656053,0.122962784620227,Luol Deng,5
-0.30590575885589,0.68637410223734,1.02312328753588,-0.214046328783358,Andre Iguodala,3
-0.789906157322199,-0.76082707908588,-1.16648334329791,1.30249468153278,Kris Humphries,2
0.119869027764847,-1.81872267946835,-0.0278878952643359,-0.214046328783358,Al Jefferson,5
-0.644342127708272,0.923342716723014,0.33339719882324,-0.551055442186944,JR Smith,5
-0.335018564778676,0.508647641373085,1.57052494524433,-0.0455417720815655,Tony Allen,3
-0.680733135111754,0.889490057510775,3.37695041568221,-0.551055442186944,Trevor Ariza,3
