OPP_PAINT,OPP_MR,OPP_THREE,CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT,DREB,PLAYER_NAME,CLUSTER
0.194349591729776,-1.23499109164309,-0.429698385468251,0.301824064782257,-1.39556443931536,0.0375701190724221,Andrew Bogut,2
0.605101526126096,1.5413190435858,-0.367648461887911,-0.60795112030479,0.119342060432336,1.2618734488453,Marvin Williams,2
0.338102275412306,-0.32784589827371,1.75389580617454,-1.06283871284831,-0.549247959009386,-0.21749307463026,Chris Paul,2
3.03711298254428,0.196622468380861,1.60049992878154,1.06603522025538,1.22801664963317,0.394658590256178,Raymond Felton,2
-0.991076474093859,-1.3420566566929,-0.679634054316145,-0.244041046269971,-0.625416442236923,-0.676606823295089,Channing Frye,1
-0.417163958691592,-1.32902910617484,0.554082439103183,-1.0919515187711,0.720226761449579,-1.3907837656626,Deron Williams,2
-0.226927101948914,0.544101357066227,1.28159405704053,1.41902799206915,-0.726974419873641,-0.0134425196681145,Ian Mahinmi,2
-1.25794421959486,-1.64277523170375,-0.551604056076018,-1.07739511580971,-0.37152149814513,-0.268505713370797,CJ Miles,1
0.385689605144583,1.32891195359307,0.94608406266693,-0.920913783974734,0.474794982160846,-0.064455158408651,Monta Ellis,2
-0.873642374314415,-0.5731139468131,0.48024371803413,0.665734138817075,-1.11628000081439,0.955797616402079,Amir Johnson,2
-0.380581254508507,-0.36249231287125,-0.265686564095773,1.75746436092153,-1.05703784719297,0.190608035294031,Tim Duncan,2
0.37931807982478,-1.59711281489482,-0.54463286001593,-0.899079179532645,-0.126089718856397,-0.625594184554552,Justin Anderson,2
0.55228932457221,0.28387026128474,-0.401783359645508,0.0652825166596245,0.33092118050883,0.0375701190724221,Justise Winslow,2
0.272739838111717,1.20232185168974,-0.57999214083332,1.00417050766946,0.965658540738313,0.241620674034568,Frank Kaminsky,2
-0.0322074967130636,0.498118499515712,0.623746931367918,2.9256156985733,-0.126089718856397,0.343645951515641,Myles Turner,2
0.165441473143836,-1.07091316972323,-0.20090306549937,-0.0620860092525619,0.297068521296591,0.292633312775105,Stanley Johnson,2
-1.62332633174107,-0.842963744855241,0.775228853645328,-0.826297164725681,-1.14166949522357,-0.319518352111333,Terry Rozier,2
-1.51645931950322,-1.37084608502991,-1.22294110484048,-1.27390655578851,-1.48865925214902,-1.08470793321938,Norman Powell,1
-0.664211737387737,0.23882441303907,-0.989303145030785,0.847689175834485,-0.972406199162374,-0.982682655738308,Jarell Martin,2
0.851121759603338,0.43200761457587,-0.471636867920677,-0.113033419617436,1.08414284798115,-0.268505713370797,Josh Richardson,2
-0.148244216654881,-0.644190238522931,-0.448504866778735,1.02964421285189,-1.81872267946835,-0.727619462035625,Salah Mejri,2
-0.73276696673903,-0.282086690410931,-0.986738926707031,-0.60795112030479,-0.126089718856397,-0.472556268332943,Vince Carter,1
2.19495455472231,-0.0150186338850095,0.847594763729203,0.774907161027521,-0.464616310978788,0.394658590256178,Dirk Nowitzki,2
-0.0317694239256055,-1.51070796144209,-0.749458838261384,-1.1902072387605,-0.295353014917592,-1.13572057195992,Paul Pierce,1
-0.0412025912821966,-0.601250424629759,-0.00458535013341369,-1.11742522395354,-0.464616310978788,-0.727619462035625,Jason Terry,1
-0.755077531776564,-0.581251881935457,-0.670344830143336,-0.862688172129163,-0.803142903101179,-0.676606823295089,Manu Ginobili,1
-0.00756093759363853,1.17591475827698,0.475783972585476,2.41250249418421,0.720226761449579,1.36389872632637,LaMarcus Aldridge,2
-1.04274230035084,-0.763541628676251,-1.38517849130531,-0.880883675830904,-1.28554329687559,-1.18673321070045,Randy Foye,1
-0.0317694239256055,-0.720849552507451,0.478482988780043,-0.30590575885589,0.153194719644575,-0.829644739516698,JJ Redick,2
-1.31881501189728,-1.00943324049173,-0.162408373742692,-0.680733135111754,-0.464616310978788,-0.064455158408651,Thabo Sefolosha,1
0.445413583939544,1.30505104499033,0.436870979407436,-0.462387090690862,0.508647641373085,0.190608035294031,Kyle Lowry,2
0.0226328793746943,0.290841430851381,-0.488851715119903,-0.880883675830904,-0.337668838932891,-0.982682655738308,Jordan Farmar,2
-0.497556581898908,0.939523501682035,1.58645914199617,2.15776544235983,2.83601796221452,1.61896192002905,Paul Millsap,2
0.808729251377992,-0.98008911541,-0.57910053358657,-1.24479374986572,0.297068521296591,-0.982682655738308,Jose Juan Barea,2
0.625674049707081,1.68203472766655,0.881405945758641,-0.000221296666642742,2.31976490922787,1.51693664254798,Kevin Durant,2
-0.470146634845861,0.506637744747027,0.973913144790836,2.74002156081554,1.22801664963317,0.904784977661543,Al Horford,2
0.265338571326088,0.876419674449259,0.0450224568498378,0.483779101799666,0.864100563101595,-0.37053099085187,Jeff Green,2
-1.07029003212384,-0.549254213624573,-0.586809188407839,-1.33577126837443,-0.803142903101179,-1.33977112692206,Corey Brewer,1
-0.832649358033901,-0.934942583379519,-2.12096182724997,-0.0256950018490802,-1.48019608734596,-0.421543629592406,Spencer Hawes,1
-0.691098173902069,-0.596152756884153,0.235313058660081,-1.02280860470448,-0.490005805387967,-0.727619462035625,Rodney Stuckey,1
-0.95547809199123,-1.28593335580492,-1.30604364895868,-0.134868024059526,-0.972406199162374,-0.778632100776162,Josh McRoberts,1
-1.22405752712321,-1.60111308951028,0.162414378602007,-1.04464320914657,-0.295353014917592,-0.0134425196681145,Michael Beasley,1
0.326444353006105,1.29939171457231,0.659398773347842,-0.891800978051948,-0.642342771843043,0.598709145218323,Russell Westbrook,2
