DEFLECTIONS,STL,BLK,LOOSE_BALLS_RECOVERED,DREB,PLAYER_NAME,CLUSTER
-1.16648334329791,0.0223580395360345,-0.0455417720815655,1.0945809434047,1.8230124749912,Blake Griffin,4
0.749422458681661,2.8088758090797,-0.551055442186944,0.0321249366895296,0.190608035294031,James Harden,2
0.749422458681661,1.06730220311491,-0.382550885485151,1.97110714894471,0.64972178395886,Stephen Curry,4
0.420981464056592,0.544830121325472,-0.551055442186944,0.164931937528926,0.0375701190724221,DeMar DeRozan,4
-0.838042348672839,-0.500114042253403,-0.382550885485151,-0.844401268850485,-0.421543629592406,Gerald Henderson,3
-0.498653320893601,-0.674271402849882,-0.888064555590529,-1.18969947103291,-1.28875848818153,Ty Lawson,3
-0.235900525193546,-0.325956681656924,-0.551055442186944,-0.233489064989263,-0.931670016997771,Jeff Teague,3
-0.0169398621101669,0.196515400132514,-0.214046328783358,-0.499103066668055,-0.268505713370797,DeMarre Carroll,3
0.388137364594085,-0.848428763446361,0.29146734132202,0.643037140550752,1.15984817136423,Jonas Jerebko,4
-0.345380856735236,-0.674271402849882,-0.214046328783358,0.563352940047114,0.0885827578129586,Patrick Beverley,4
2.82954875797376,2.28640372729026,0.459971898023813,0.297738938368322,-0.166480435889724,Danny Green,2
-0.235900525193546,-0.151799321060445,-0.888064555590529,-1.03033107002564,-1.03369529447884,Patty Mills,3
1.62526511101518,0.718987481921951,-0.888064555590529,0.0321249366895296,-0.319518352111333,Wesley Matthews,2
-0.345380856735236,0.89314484251843,0.796981011427398,1.54612474625865,0.445671228996714,Evan Turner,4
-0.531497420356108,-1.02258612404284,0.29146734132202,0.643037140550752,-0.625594184554552,Wesley Johnson,4
0.65089016029414,-0.151799321060445,0.628476454725605,0.138370537361047,1.56794928128852,Al-Farouq Aminu,4
2.62153612804455,2.11224636669378,0.29146734132202,2.98044035532412,1.46592400380744,Paul George,2
0.388137364594085,0.370672760728993,-0.0455417720815655,1.54612474625865,0.139595396553495,Cole Aldrich,4
-1.04605497860205,-1.02258612404284,0.122962784620227,-0.366296065828659,0.547696506477787,Ed Davis,4
-0.454861188276925,-0.674271402849882,-0.0455417720815655,-0.764717068346847,-0.523568907073479,Patrick Patterson,3
1.84422577409856,0.370672760728993,0.796981011427398,-1.56155907338322,-1.23774584944099,Avery Bradley,2
0.639942127139971,0.0223580395360345,3.83006303205967,-0.499103066668055,2.48617677861817,Hassan Whiteside,1
-0.0716800278810118,-0.848428763446361,-0.888064555590529,-1.56155907338322,-1.08470793321938,Lance Stephenson,3
-0.19210839257687,-0.151799321060445,-0.888064555590529,-0.791278468514726,-0.778632100776162,Jeremy Lin,3
1.31872018269845,1.58977428490435,0.122962784620227,0.457107339375597,-0.625594184554552,Kyrie Irving,2
-1.01321087913954,-0.848428763446361,0.122962784620227,-0.392857465996538,0.0885827578129586,Enes Kanter,4
-0.816146282364501,-0.674271402849882,0.628476454725605,0.589914340214994,0.751747061439933,Tristan Thompson,4
-0.432965121968587,0.0223580395360345,1.13399012483098,0.643037140550752,1.72098719751013,Jonas Valanciunas,4
-1.11174317752706,-0.674271402849882,1.47099923823457,-0.100682064149866,1.66997455876959,Bismack Biyombo,4
0.278657033052395,0.89314484251843,0.122962784620227,-0.0475592638141081,-0.421543629592406,Kemba Walker,4
-0.0278878952643359,0.544830121325472,-0.214046328783358,-0.0209978636462289,-0.21749307463026,Klay Thompson,4
-0.345380856735236,-0.500114042253403,-0.888064555590529,1.0945809434047,-0.319518352111333,Marcus Morris,4
2.17266676872363,3.15719053027266,1.47099923823457,1.62580894676228,0.751747061439933,Kawhi Leonard,2
-0.608133652435291,-0.500114042253403,-0.719559998888736,-0.924085469354122,-0.829644739516698,Iman Shumpert,3
0.202020800973212,0.0223580395360345,0.459971898023813,-0.233489064989263,2.33313886239656,Tobias Harris,4
-0.783302182901994,0.0223580395360345,-0.214046328783358,0.563352940047114,-0.115467797149187,Donatas Motiejunas,4
-0.0716800278810118,1.24145956371139,-0.0455417720815655,0.430545939207718,-0.319518352111333,Reggie Jackson,4
-0.61908168558946,0.196515400132514,-0.719559998888736,0.69615994088651,-0.982682655738308,Cory Joseph,4
0.202020800973212,-0.151799321060445,0.459971898023813,0.218054737864684,-0.37053099085187,Isaiah Thomas,4
-0.465809221431094,-0.325956681656924,-0.551055442186944,0.0586863368574089,-0.574581545814016,Dion Waiters,3
2.0412903708736,0.89314484251843,-0.382550885485151,1.0945809434047,-0.115467797149187,Damian Lillard,2
-0.126420193651857,-0.151799321060445,-0.382550885485151,-1.16313807086504,-1.03369529447884,Terrence Ross,3
0.475721629827436,-0.848428763446361,1.63950379493636,-0.897524069186243,1.31288608758583,Andre Drummond,4
-0.389172989351912,-0.151799321060445,-0.551055442186944,0.643037140550752,0.0375701190724221,Harrison Barnes,4
0.01590423735234,-0.500114042253403,-0.888064555590529,-0.233489064989263,-0.727619462035625,Austin Rivers,3
1.74569347571104,0.196515400132514,-0.382550885485151,0.37742313887196,-0.166480435889724,Maurice Harkless,2
-1.44018417215213,-1.3709008452358,0.29146734132202,1.0945809434047,0.139595396553495,Tyler Zeller,4
-1.25406760853126,-1.02258612404284,-0.888064555590529,-1.56155907338322,-0.319518352111333,Jared Sullinger,3
2.20551086818613,1.24145956371139,-0.0455417720815655,-0.233489064989263,1.15984817136423,Jae Crowder,2
1.13260361907757,1.41561692430787,2.14501746504174,0.988335342733182,2.48617677861817,Draymond Green,1
-0.892782514443684,-0.848428763446361,-0.382550885485151,-0.499103066668055,-0.37053099085187,Mike Scott,3
1.4063044479318,1.24145956371139,0.122962784620227,-0.499103066668055,1.21086081010476,Kent Bazemore,2
-0.345380856735236,0.0223580395360345,1.30249468153278,-1.56155907338322,-0.472556268332943,JaMychal Green,4
-1.44018417215213,-1.3709008452358,-0.888064555590529,-0.897524069186243,-1.08470793321938,Aron Baynes,3
0.147280635202367,-0.325956681656924,-0.719559998888736,-0.366296065828659,-0.472556268332943,Allen Crabbe,3
0.869850823377519,0.89314484251843,0.965485568129191,0.510230139711356,0.394658590256178,Andre Roberson,4
-0.542445453510277,0.196515400132514,-0.0455417720815655,2.55545795263806,-0.21749307463026,CJ McCollum,4
-0.498653320893601,-1.19674348463932,-0.214046328783358,0.722721341054389,0.292633312775105,Cody Zeller,4
-1.00226284598537,-0.674271402849882,-0.719559998888736,-1.56155907338322,-1.08470793321938,Dennis Schroder,3
1.84422577409856,1.76393164550083,-0.382550885485151,2.42265095179866,0.190608035294031,Kentavious Caldwell-Pope,2
0.453825563519098,-0.325956681656924,0.796981011427398,0.616475740382872,2.58820205609925,Mason Plumlee,4
-0.892782514443684,-0.500114042253403,-0.888064555590529,-1.56155907338322,-1.23774584944099,Reggie Bullock,3
-0.586237586126953,-0.500114042253403,0.459971898023813,0.510230139711356,1.36389872632637,Steven Adams,4
-1.16648334329791,-1.19674348463932,-0.719559998888736,-0.631910067507451,-1.44179640440314,Matthew Dellavedova,3
-0.816146282364501,-0.848428763446361,-0.888064555590529,-0.791278468514726,-0.064455158408651,Solomon Hill,3
-0.892782514443684,-0.500114042253403,-0.888064555590529,-1.56155907338322,-1.74787223684636,PJ Hairston,3
0.935539022302533,1.58977428490435,-0.888064555590529,1.0945809434047,-0.829644739516698,Jamal Crawford,2
0.388137364594085,1.58977428490435,0.459971898023813,1.0945809434047,-0.115467797149187,Marcus Smart,2
0.202020800973212,-0.325956681656924,-0.382550885485151,-0.499103066668055,-0.625594184554552,Kyle Anderson,3
-0.61908168558946,-0.848428763446361,-0.888064555590529,-0.233489064989263,-0.727619462035625,Dwight Powell,3
-1.00226284598537,-1.02258612404284,-0.888064555590529,-1.56155907338322,-1.23774584944099,Tyler Johnson,3
0.749422458681661,1.24145956371139,0.459971898023813,-0.233489064989263,-0.727619462035625,Xavier Munford,2
-0.892782514443684,-0.325956681656924,-0.551055442186944,-0.233489064989263,0.394658590256178,Joe Johnson,4
-0.816146282364501,-0.500114042253403,-0.888064555590529,-0.419418866164417,-0.319518352111333,Richard Jefferson,3
-0.61908168558946,-0.848428763446361,-0.888064555590529,1.0945809434047,0.802759700180469,Zach Randolph,4
0.0925404694315226,-0.325956681656924,-0.551055442186944,-0.233489064989263,-0.676606823295089,Tony Parker,3
-0.345380856735236,-0.500114042253403,0.459971898023813,-0.897524069186243,0.547696506477787,Chris Andersen,4
0.202020800973212,0.370672760728993,-0.382550885485151,2.42265095179866,1.31288608758583,Matt Barnes,4
-0.947522680214529,-0.848428763446361,-0.888064555590529,-1.32250647187231,-0.982682655738308,Luis Scola,3
1.84422577409856,2.63471844848322,1.30249468153278,0.961773942565302,2.07807566869388,LeBron James,2
0.826058690760843,0.0223580395360345,0.628476454725605,0.908651142229544,0.700734422699396,Dwyane Wade,4
-0.126420193651857,-0.325956681656924,0.29146734132202,-1.03033107002564,-0.523568907073479,David West,4
-1.07889907806456,-1.02258612404284,-0.214046328783358,-0.977208269689881,-0.778632100776162,Boris Diaw,3
-0.673821851360305,-0.500114042253403,-0.888064555590529,-0.631910067507451,-1.3907837656626,Leandro Barbosa,3
-1.16648334329791,-1.3709008452358,-0.888064555590529,-0.233489064989263,-1.23774584944099,Steve Blake,3
-0.126420193651857,-0.325956681656924,-0.551055442186944,-1.03033107002564,-0.0134425196681145,Zaza Pachulia,3
-0.235900525193546,0.196515400132514,-0.214046328783358,0.297738938368322,0.547696506477787,Kyle Korver,4
0.311501132514902,0.0223580395360345,1.47099923823457,-1.03033107002564,2.74123997232086,Dwight Howard,4
-0.432965121968587,-0.500114042253403,-0.551055442186944,-0.685032867843209,-0.421543629592406,Shaun Livingston,3
-0.345380856735236,-0.325956681656924,-0.888064555590529,-1.03033107002564,-0.421543629592406,Devin Harris,3
-0.268744624656053,0.196515400132514,0.122962784620227,1.46644054575501,0.598709145218323,Luol Deng,4
1.02312328753588,0.718987481921951,-0.214046328783358,0.775844141390148,-0.268505713370797,Andre Iguodala,4
-1.16648334329791,-0.500114042253403,1.30249468153278,0.430545939207718,0.292633312775105,Kris Humphries,4
-0.0278878952643359,-0.325956681656924,-0.214046328783358,-0.419418866164417,0.343645951515641,Al Jefferson,4
0.33339719882324,0.718987481921951,-0.551055442186944,-0.0475592638141081,-0.268505713370797,JR Smith,4
1.57052494524433,0.89314484251843,-0.0455417720815655,1.75861594760168,-1.08470793321938,Tony Allen,2
3.37695041568221,3.15719053027266,-0.551055442186944,0.563352940047114,-0.319518352111333,Trevor Ariza,2
